security_code,security_name,secucode,org_code,security_type_code,security_type,trade_market_code,trade_market,exchange,board,industry,report_period,report_date,announcement_date,update_date,basic_eps,book_value_per_share,revenue_cny,revenue_yoy_pct,revenue_qoq_pct,parent_net_profit_cny,parent_net_profit_yoy_pct,parent_net_profit_qoq_pct,weighted_roe_pct,operating_cash_flow_per_share,gross_margin_pct,profit_distribution_description,disclosure_status,source_name,source_page_url,source_api_report,research_stage,fundamental_acceleration_status,new_profit_pool_status,cyclical_turn_status,capital_event_status,announcement_review_status,peer_comparison_status,data_quality_flag
603275,众辰科技,603275.SH,10703985,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.66,20.535827894216,433290142.21,32.6504995155,27.7549,97612135.11,7.08,15.3363,3.24,0.074935735054,35.4269970203,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603276,恒兴新材,603276.SH,10000147889,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.22,8.623601630829,486612177.52,24.0036709781,-1.7171,46328386.57,59.12,-21.2812,2.6,0.424272026192,22.7274278859,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603277,银都股份,603277.SH,10448060,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.29,4.46545844027,1362130542.45,-4.4961032759,17.5155,175714277.59,-49.31,224.5037,6.06,0.405674195117,46.5139663868,10派2.00元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603278,大业股份,603278.SH,10325891,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,-0.19,5.550252290623,2463009938.38,-2.3106535056,16.7345,-63991393.31,-250.93,-60.5766,-3.32,0.304928976524,6.8271718762,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603279,景津装备,603279.SH,10180400,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.37,7.910572559506,2757385004.85,-2.431262884,3.2668,214399906.76,-34.62,-26.349,4.63,0.057664121203,20.1646050973,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603280,南方路机,603280.SH,10000140053,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.3,12.708553839774,420282474.74,-15.8415865708,22.0491,32134835.26,-44.37,86.553,2.31,-0.047244936882,30.9393489796,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603281,江瀚新材,603281.SH,10000263633,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-18,2026-08-18,0.49,13.320847946302,1091780753.58,15.5353334859,11.688,178094586.64,-15.35,-27.708,3.65,0.28279870187,25.4167312411,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603282,亚光股份,603282.SH,10542779,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.2,9.83530819459,332440179.8,-3.5318420068,186.702,25908803.25,-37.26,994.8812,1.94,-0.135817084292,30.4678684751,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603283,赛腾股份,603283.SH,10539638,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.51,9.926264379217,1530331919.97,11.4347646614,-2.4787,181057739.4,47.79,-1.1752,5.12,0.027238655875,45.2874396604,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603284,林平发展,603284.SH,10000322230,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-18,2026-08-18,1.68,29.669082121016,1727092608.78,41.1260315457,42.5983,116406291.23,27.33,47.6771,5.78,1.161189086095,9.2619766935,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603285,键邦股份,603285.SH,10000252412,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.44,10.741939295688,342859514.64,11.6374199106,11.9823,69719171.48,0.08,19.3832,4.05,0.419310936375,28.7336783765,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603286,日盈电子,603286.SH,10506164,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,-0.2,6.807385295314,505352037.97,-0.7349852079,14.1498,-24115658.99,-37.8160474295,-233.0501,-3.01,-0.26934076369,15.771135585,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603288,海天味业,603288.SH,10061323,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.72,6.680571081345,16146273837.53,6.0061732024,-21.1725,4190156263,7.13,-28.5334,10.07,0.209204237879,41.0363120571,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603289,泰瑞机器,603289.SH,10503345,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.03,4.939235919378,537561341.4,-8.0239262982,-3.7824,9081507.56,-83.9,-35.0096,0.62,-0.019549075328,31.8995313323,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603290,斯达半导,603290.SH,10195205,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.27,28.728881861634,1927751197.98,-0.4060340699,23.0902,65000453.56,-76.4,44.1167,0.93,0.876315143157,20.5777103023,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603291,联合水务,603291.SH,10000156123,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.06783,4.146712207022,465767748.1,-15.4759815002,16.6484,28704992.49,-19.8,-7.104,1.58,0.307172177893,34.7074993555,10派0.80元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603293,埃泰克,603293.SH,10000208607,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-18,2026-08-18,0.63,16.452404248579,1778973695.74,16.9216650709,19.0159,93408728.97,1.03,-39.0572,4.68,0.970030701099,18.0723772431,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603296,华勤技术,603296.SH,10176323,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,2.07,21.181655824138,93719082921.1,11.6510732912,30.0098,2999622807.17,58.8,82.8273,10.52,0.423830417647,8.1324883909,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603297,永新光学,603297.SH,10303763,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.86,18.510322909912,564480767.76,28.0020126627,13.8488,95524055.85,-11.8,7.047,4.54,0.699021533541,35.7100612905,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603298,杭叉集团,603298.SH,10325642,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.93,9.309539165623,10100128374.7,8.6486443972,5.4326,1214529518.5,8.89,57.5298,10.02,0.291810386705,24.9058947166,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603299,苏盐井神,603299.SH,10185870,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.1831,8.422932960442,2190441716.63,-7.1220708406,-10.2716,174810083.24,-49.21,-40.07,2.44,0.024397394364,29.6135680687,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603300,海南华铁,603300.SH,10262135,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.12,3.41400497504,3178809660.6,13.323018373,9.3442,237838548.72,-30.27,18.4314,3.56,0.766817659045,36.1428536534,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603301,振德医疗,603301.SH,10676327,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.54,21.511297833937,2224060634.54,5.8976985961,22.314,143778780.32,12.53,64.0661,2.51,0.170146270017,34.5906599713,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603303,得邦照明,603303.SH,10142695,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.1634,6.50728810485,2043438965.07,-5.0355445265,5.8269,76394657.81,-46.5,-27.643,2.4105,0.521935081367,15.6661795053,10派0.49元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603305,旭升集团,603305.SH,10524200,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.21,8.041320915219,2428363333.34,15.8581272481,-0.731,237709912.21,18.48,-10.0905,2.55,0.332659554049,22.7209381444,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603306,华懋科技,603306.SH,10183316,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.07,10.792961059185,1091459912.33,-1.5340399183,13.2238,23285735.42,-82.95,-0.9138,0.66,0.85804590395,27.4404060833,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603307,扬州金泉,603307.SH,10000201244,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.64,14.228177024698,535901848.55,8.0754047557,-0.3922,62499110.37,-4.76,-12.1103,4.33,1.120873321234,24.5515471118,10派4.00元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603308,应流股份,603308.SH,10183312,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.33,7.639480521874,1829516752.59,32.2281689315,5.8591,221241378.58,17.52,-15.8857,4.28,-0.214036608573,34.0279676734,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603309,维力医疗,603309.SH,10180533,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-07-31,2026-07-31,0.35,6.094007778761,768844324.28,3.1781963474,15.3773,101999527.15,-15.76,-29.8464,5.67,0.548984858942,43.3359026565,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603310,巍华新材,603310.SH,10408469,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.21,11.669005610645,698866415.3,59.8271973892,-6.3411,71338736.71,-14.21,-26.5887,1.76,0.043111481583,18.0525243806,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603311,金海高科,603311.SH,10275531,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.19,5.574562333411,453442500.99,-3.9314339705,4.7486,44574347.53,-27.55,-74.02,3.28,0.156296847415,22.1003861551,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603312,西典新能,603312.SH,10000393655,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-15,2026-08-15,0.52,11.305097660868,1190428753.7,-14.484726781,22.2317,83794695.65,-39.73,-59.8133,4.59,0.495677422929,15.8743799201,10派2.60元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603313,梦百合,603313.SH,10362010,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.01,5.959475048292,4655379625.19,7.869978481,6.8269,5298393.59,-95.37,213.9019,0.15,0.955250969482,39.4005218609,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603315,福鞍股份,603315.SH,10181942,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.1078,5.396699371161,506848893.01,-12.3918859243,3.4878,34549161.48,-37.83,-27.8941,1.96,0.248490683026,17.0202800992,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603316,诚邦股份,603316.SH,10470368,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-31,2026-08-31,0.08,2.08713367481,341625228.86,65.1564335356,-24.3376,22399553.73,314.61,-104.6528,4.15,-0.12683182715,9.2210869891,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603317,天味食品,603317.SH,10275545,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.3602,3.995869207359,2027725694.93,45.7950635917,-20.6302,380802200.01,100.4,-47.7458,8.42,0.354210162261,42.3160789527,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603318,水发燃气,603318.SH,10199139,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.08,3.456384703723,1117046354.85,-6.0810633921,15.6618,40332104.63,166.0565124019,565.5336,2.38,0.061858457136,15.6680926946,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603319,美湖股份,603319.SH,10399930,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.16,7.286638811286,1166149470.33,8.4751584785,14.7376,54833655.45,-45.77,47.3985,2.22,0.206324674647,21.586524458,10派0.50元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603320,迪贝电气,603320.SH,10181953,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.22,7.963104739582,509656393.85,2.3560241201,14.4649,32872605.19,-22.59,5.4802,2.76,0.316401355454,14.2047045448,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603321,梅轮电梯,603321.SH,10534512,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.06,4.136048670646,318679184.85,-0.5928307283,65.9903,20736327.24,17.24,115.0918,1.43,-0.027594166535,24.0144760242,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603322,超讯科技,603322.SH,10325898,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-18,2026-08-18,0.33,1.99164141747,564977802.93,-64.9241035358,40.0369,51725320.65,-28.25,-75.8514,20.92,-0.143905166585,29.3853677134,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603323,苏农银行,603323.SH,10116499,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.55,8.983381342788,2303167000,0.997801714,1.046,1213826000,3.02,62.6874,6.23,-1.65476653714,,10派1.00元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603324,盛剑科技,603324.SH,10000015604,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,-0.67,11.072180223833,451601127.34,-21.6417651377,180.8495,-97925729.31,-332.09,-174.9769,-5.94,-0.973401653025,10.5986311797,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603325,博隆技术,603325.SH,10205326,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,1.2214,34.423505141493,566318076.03,-21.9102684178,3.9393,97714388.87,-59.69,97.1779,3.52,-0.521307481626,27.1822122488,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603326,我乐家居,603326.SH,10508358,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-31,2026-08-31,0.1567,3.614746334549,562432182.4,-15.9514618827,41.2809,50024684.43,-45.81,355.2758,4.1,-0.031660811732,46.4327404231,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603327,福蓉科技,603327.SH,10781329,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.0657,2.307356301569,1456942650.93,23.533055794,-8.6784,68164020.42,64.39,-58.7824,2.81,0.014597680679,10.603299644,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603328,依顿电子,603328.SH,10122276,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.108,4.224506921169,2110807183.84,3.7247689384,25.6177,107781536.68,-58.65,86.1126,2.48,0.426223481411,18.4537970323,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603329,上海雅仕,603329.SH,10299268,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.46,6.130364866832,1452165455.15,-2.1944606386,-26.9032,113974244.29,460.72,83.5123,7.67,1.13671602259,16.2213200841,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603330,天洋新材,603330.SH,10429674,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.01,3.045341572119,336977779.17,-28.041358808,15.3084,6165134.33,158.3677587442,-17.1249,0.47,0.15032277993,32.1313273494,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603331,百达精工,603331.SH,10470369,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.5,5.654761297598,688266181.62,-11.1533515877,8.0258,102018535.39,130.66,16618.82,9.34,0.17632000668,19.6347516061,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603332,苏州龙杰,603332.SH,10195266,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-18,2026-08-18,0.25,6.036593508053,909046340.56,29.7283948709,72.2165,54612777.94,64.24,82.4369,4.11,0.645384994889,12.9539489975,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603333,福华尚纬,603333.SH,10196293,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.02,3.307733999935,1085809869.74,97.8054945066,61.4844,10582469.2,133.4634603369,1731.6334,0.52,-0.610881646611,15.1818296788,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603334,丰倍生物,603334.SH,10000370979,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-24,2026-08-24,0.57,12.054052437909,2346738610.6,58.7641065948,11.66,81425143.77,-4.28,-0.8145,4.68,-0.715790450662,6.4945390847,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603335,迪生力,603335.SH,10470363,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,-0.1,0.604328276124,348210327.67,-30.8858363217,3.7671,-41284842.2,28.5717165027,-8.3285,-14.66,0.061939580786,15.1505482227,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
603336,宏辉果蔬,603336.SH,10185289,058001001,A股,069001001001,上交所主板,SSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.01,2.355736910603,418173697.83,-11.0864681128,6.9589,5168941.15,-25.35,-28.2095,0.36,0.153846860886,16.2168047134,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
