security_code,security_name,exchange,board,industry,report_period,report_date,announcement_date,update_date,basic_eps,book_value_per_share,revenue_cny,revenue_yoy_pct,revenue_qoq_pct,parent_net_profit_cny,parent_net_profit_yoy_pct,parent_net_profit_qoq_pct,weighted_roe_pct,operating_cash_flow_per_share,gross_margin_pct,profit_distribution_description,disclosure_status,source_name,source_page_url,source_api_report,research_stage,fundamental_acceleration_status,new_profit_pool_status,cyclical_turn_status,capital_event_status,announcement_review_status,peer_comparison_status,data_quality_flag
002705,新宝股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.1694,10.344153316139,7419609479.49,-4.9055181583,15.8609,136439441.49,-74.86,-26.8351,1.58,0.165810556265,17.0870895127,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002706,良信股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-15,2026-08-15,0.14,3.756363265712,2538384995.15,8.774552061,23.2305,154007810.42,-37.51,72.5834,3.6,0.139054549306,27.5018453443,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002707,众信旅游,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.031,0.944331355761,2799809084.02,-2.6045876893,21.2624,30717020.68,-24.06,110.4696,3.39,0.295171026492,12.66703277,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002708,光洋股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.1035,3.225450617419,1480002579.55,17.4319835005,12.1883,57201945.62,8.04,-21.5613,3.23,-0.132572612969,14.9471869642,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002709,天赐材料,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,1.41,9.949974480802,14709500811.92,109.2767908568,20.4174,2860942286.52,967.91,-27.0712,15,0.194859968392,33.5497255866,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002712,思美传媒,SZSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.0019,2.537573542101,4271172238.92,20.0557630404,-3.2327,1019307.97,108.94,-168.7652,0.07,-0.110799857483,2.8561693199,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002713,东易日盛,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,-0.01,1.101195801073,378862872.78,5.0949406463,139.1982,-13135082.63,74.48,122.84,-1.36,-0.120528237273,30.4354205583,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002714,牧原股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,-1.1,13.713760036045,59410306384.59,-22.3016379839,-1.2612,-6077653278.94,-157.72,-300.2837,-7.48,-0.385184461204,-1.5756373647,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002715,登云股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.0299,3.348426816377,261230529.01,-0.2826656013,-7.5074,4130173.76,16.15,-137.6021,0.9,0.08372109558,28.3408132926,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002716,湖南白银,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.0595,1.440159813257,8719289198.18,92.536588686,72.653,168142358.52,170.34,-91.8881,4.36,-0.487904919791,6.6180554885,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002717,*ST岭南,SZSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,-0.156,-0.897529648121,58238266.59,-67.4367429108,-53.3133,-283935776.85,-121.35,-12.6418,,0.009020158945,-161.9094441698,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002718,友邦吊顶,SZSE,Main Board,,2026H1,2026-06-30,2026-08-20,2026-08-20,-0.0069,7.095899958353,203663116.14,-20.2648544661,24.4861,-898027.32,-108.84,-298.0344,-0.1,-0.101733854262,24.4659119896,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002719,ST麦趣,SZSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,-0.2672,0.418547611298,240614109.76,-18.2434395739,-12.3958,-46533111.71,-3108.66,-153.0403,-48.4,-0.007309773856,19.3361074861,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002721,金一文化,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.0142,0.810563259369,396875498.85,-3.7357917022,-21.9146,37339487.25,253.83,-89.6385,1.75,-0.007651348069,36.3766336139,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002722,物产金轮,SZSE,Main Board,,2026H1,2026-06-30,2026-08-18,2026-08-18,0.38,13.42702068889,1282993397.6,11.3261709666,7.7548,85262909.04,41.04,6.7817,2.86,0.041328796326,20.0612920356,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002723,小崧股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,-0.1849,2.122686954064,424768190.92,-24.6217983812,28.2209,-58804239.74,-68.37,4.2773,-8.03,0.052028504383,8.3086141228,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002724,海洋王,SZSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,0.0368,3.517570090649,759120783.59,-5.8054670643,55.9214,28407960.52,-68.54,318.6266,1.03,-0.131722107355,58.180508783,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002725,跃岭股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,-0.0465,3.759618029414,292641535.86,-3.1161339945,37.7725,-11914407.63,-226.31,-19.9474,-1.23,-0.110254328047,11.331500678,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002726,ST龙大,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,-0.09,0.537540067354,3798571489.05,-23.6408107166,-15.4245,-96834306.64,63.16,-9546.3492,-20.38,0.052264184565,4.5601643081,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002727,一心堂,SZSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.4474,12.714889106801,8467107979.78,-5.0186284049,-9.02,256845650.6,2.88,-53.905,3.46,2.133182198759,33.2292884274,10派2.00元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002728,特一药业,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.06,3.466972214862,393321980.2,-19.91699341,-12.5893,31108115.76,-18.15,-79.2539,1.69,0.166353409079,56.9226466205,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002729,好利科技,SZSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.08,3.098378281523,226866321.55,2.9530354142,33.4414,14073847.7,-56.27,-53.3211,2.5,0.05190288431,28.9493464791,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002730,电光科技,SZSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.11,4.50264001137,536211236.87,-4.732134288,16.662,38614270.78,-17.92,-23.3448,2.34,-0.160753206779,39.7805967113,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002732,燕塘乳业,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.09,9.617892396632,749033963.61,-2.1093629472,25.0518,14032935.66,-59.84,28149.2562,0.93,0.582452568605,26.2750805026,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002733,雄韬股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.13,7.000504438358,1824683894.62,13.5831012395,31.9129,48063672.32,-46.64,27.1892,1.67,0.578404302516,16.3416326526,10派0.50元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002734,利民股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-18,2026-08-18,0.58,8.460015870347,2463469493.41,0.4662462177,-14.4424,273966823.89,1.9,7.3139,6.86,0.30703787661,26.9985590201,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002735,王子新材,SZSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.03,4.1627763586,1021503381.21,2.2086799874,-6.251,11161898.76,-28.91,-89.2996,0.71,-0.117392623024,12.734823158,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002736,国信证券,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.51,9.497143081009,12558859433.73,13.4,55.2073,5731579194.33,6.79,72.3218,5.25,2.756698107409,,10派1.00元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002737,葵花药业,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.14,6.70800609137,1497956476.4,14.3353133058,-22.5,79469457.1,-2.26,-127.9423,2.05,0.043746524503,54.9192861048,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002738,中矿资源,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,1.5402,18.024347413921,3659582444.22,12.0260226188,65.9622,1111264383.77,1146.81,18.887,8.74,-0.314436721593,52.8953424443,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002739,儒意电影,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,-0.0734,3.400788392067,5089354714.21,-23.9162167146,-30.2571,-154932535.08,-128.9152377147,-378.258,-2.09,0.119328109406,20.5567055269,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002741,光华科技,SZSE,Main Board,,2026H1,2026-06-30,2026-08-08,2026-08-08,0.2028,4.266824524505,2247642620.09,75.3218396688,31.7972,94284977.92,67.56,29.1525,4.75,-0.518548115423,13.6754060762,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002742,冀衡医药,SZSE,Main Board,,2026H1,2026-06-30,2026-08-15,2026-08-15,-0.0294,0.216695870492,240714752.19,-50.5056144945,-30.3619,-20138456.92,84.62,-49.4459,-12.72,-0.097829688963,12.0997690939,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002743,富煌钢构,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,-0.89,4.547659940861,226751224.15,-86.8295411384,-17.4519,-385825890.85,-1359.73,-655.6112,-17.76,-0.938641982156,-37.2705247422,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002745,木林森,SZSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.45,8.121443621646,9794845559.3,23.6835503406,7.5179,661545102,330.68,-42.0146,5.6,0.735611282,27.7954661522,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002746,仙坛股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.2097,5.361959032414,2994710960.99,17.9159753243,28.3254,180452795.67,31.97,72.2442,3.87,0.069802090069,8.6970762542,10派1.50元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002747,埃斯顿,SZSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,0.1762,3.386627800189,2577506515.4,1.1351417873,11.8693,161325506.86,2314.23,-35.1073,6.16,0.046008794395,31.8116548312,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002748,世龙实业,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.4169,6.135616344875,1169504462.62,14.8656090524,14.6624,100064256.71,146.19,59.9747,6.96,0.915900254708,19.299203823,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002749,国光股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-19,2026-08-19,0.33,3.411548383908,1104185144.21,-1.3095019651,90.2514,183532391.85,-20.39,105.2223,9.75,0.26793868631,44.3066978301,"10派2.50元(含税,扣税后2.25元)",disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002752,昇兴股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,0.2493,3.753181396106,3749895887.53,16.2799076235,-1.8798,243533802.2,65.29,-39.2998,6.72,0.728259218547,13.3307747498,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002753,永东股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.077,6.223768658936,2324342728.34,22.9131578247,37.6467,33015401.59,-17.58,2274.6837,1.23,-0.812318374421,4.2314292398,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002755,奥赛康,SZSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.13,3.474261889064,871048409.88,-13.5361010199,-19.2026,120632469.85,-24.6,-57.1859,3.81,0.159968041481,82.0507316199,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002756,永兴材料,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,1.81,24.966717382573,5083006910.07,37.6205515613,9.2452,958883366.24,139.24,-3.9278,7.29,2.012443873876,28.0905077056,10派3.00元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002757,南兴股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,0.2672,6.92154101079,1803344913.45,12.1465292427,16.0423,78956323.11,32.04,-18.1827,3.86,0.640290908241,16.1802134536,"10派2.00元(含税,扣税后1.80元)",disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002758,浙农股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,0.35,9.696606337106,28320686431.41,26.9816882859,18.7014,177396178.59,36.78,127.5581,3.42,-1.614969820895,4.4030404209,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002759,ST天际,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.45,7.010958481258,2254417697.49,111.1094950144,27.708,225880026.51,531.39,-85.4869,6.64,-0.04201656298,27.7550661027,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002760,凤形股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-20,2026-08-20,0.07,7.763211126078,331408071.97,12.820146809,24.1131,7783088.13,6.9,-83.1658,0.93,-1.007981912479,18.6498928232,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002761,浙江建投,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.1714,6.413283614835,36284188937.77,-9.6022347598,-8.6184,249408779.63,49.27,-114.5635,2.68,-1.730076920031,5.3271549836,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002762,金发拉比,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-09-02,0.002,1.840347386258,178135564.27,12.6912575275,2.4978,849879.56,104.74,517.1388,0.13,-0.056291162037,41.5653555669,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002763,汇洁股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.34,3.918063598789,1526639580.13,-2.6392201186,0.9852,137625807.27,15.06,-49.9423,7.59,0.714458977737,69.4232132295,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002765,蓝黛科技,SZSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,-0.01,3.990202206441,1636734809.19,-6.5060219268,22.3215,-7223720.62,-106.61,-237.9171,-0.28,-0.067881719587,10.7305758785,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002766,索菱股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-22,2026-08-22,-0.0478,1.210473969575,202400043.1,-54.4075543868,11.8423,-41107482.83,-810.7,-26.1896,-3.86,-0.111917142416,23.2349914554,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002767,先锋电子,SZSE,Main Board,,2026H1,2026-06-30,2026-08-17,2026-08-17,0.0894,5.804902346733,344607530.76,21.0417051456,48.9959,13413732.19,2.1,3828.3974,1.55,-0.970054739267,31.1682906909,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002768,国恩股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-29,2026-08-29,1.53,16.081460385458,11514439419.46,18.052355248,14.1533,654809431.14,89.33,55.1673,9.68,0.72402589116,13.2779354612,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002769,普路通,SZSE,Main Board,,2026H1,2026-06-30,2026-08-21,2026-08-21,0.04,3.173426280209,73674604.89,-81.0118901254,-83.4479,16174187.37,-51.46,233.7087,1.36,-0.48463197984,62.5276512969,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002771,真视通,SZSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,-0.12,2.766679490628,83148882.45,-36.2892847437,35.3529,-25006841.7,32.54,11.1225,-4.22,-0.087741359365,14.0560907442,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002772,众兴菌业,SZSE,Main Board,,2026H1,2026-06-30,2026-08-15,2026-08-15,0.5093,9.50419529923,1085359564.86,19.5533571019,-19.7002,190849287.14,176.51,-82.6981,5.34,0.457920529,30.9341683706,10派1.50元(含税),disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002773,康弘药业,SZSE,Main Board,,2026H1,2026-06-30,2026-08-26,2026-08-26,0.61,10.001735840772,2179163287,-11.1873052564,8.2377,564746237.75,-22.61,-16.332,5.96,0.585863780002,88.4969914019,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002774,快意电梯,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.0523,3.36371250538,609120732.13,-2.4813145023,34.4864,17598815.93,-48.33,1090.3172,1.46,-0.077744304176,19.6004906683,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002775,文科股份,SZSE,Main Board,,2026H1,2026-06-30,2026-08-27,2026-08-27,-0.04,-0.035716097243,219564036.4,9.545825274,-43.4459,-23964090.36,-314.02,12.9422,-25.78,0.057701092417,28.463933404,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002777,久远银海,SZSE,Main Board,,2026H1,2026-06-30,2026-08-25,2026-08-25,0.07,4.101102421419,436915436.25,-0.5542581872,20.7262,26824119.64,-10.43,28.5911,1.59,-0.341359619256,42.3016460408,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
002778,中晟高科,SZSE,Main Board,,2026H1,2026-06-30,2026-08-28,2026-08-28,-0.08,2.533346198056,97903768.3,52.457521874,93.3119,-10514156.31,-122.37,13.9394,-3.27,-0.536294915806,17.0643252758,不分配不转增,disclosed,Eastmoney Data Center / Choice public web aggregation,https://data.eastmoney.com/bbsj/202606/yjbb.html,RPT_LICO_FN_CPD,stage_0_raw_archive,pending,pending,pending,pending,pending,pending,ok
